types,ori_url,description,_class,is_deleted,dates,is_locked,_class_ori,ori_dbid,coverages,label,curr_dbid,display_name,birth,year
['award'],https://www.daao.org.au/bio/recognition/19961997-power-studio-citi-internationale-des-arts-paris-visual-artscraft-fund-australia-council-for-the-arts-and-the-university-of-sydney,Also 1997,recognition,False,"[{'year': '1996', 'month': '1', 'day': '1'}]",False,recognition,{'$oid': '4da1b6d0b538b73d930204ba'},"[{'date': {'year': '1996', 'month': '1', 'day': '1'}}]","Power Studio, Citi Internationale des Arts, Paris, Visual Arts/Craft Fund, Australia Council for the Arts and The University of Sydney",{'$oid': '645811dfd72f0e29f6140d3b'},"""Jacky Redgate""","{""coverage"": {""date"": {""year"": ""1955"", ""month"": ""1"", ""day"": ""1""}, ""place"": {""address"": {""ori_address"": ""Hammersmith, London, England, United Kingdom"", ""country"": ""United Kingdom"", ""state"": ""England"", ""city"": ""London"", ""postcode"": ""W6 0ED""}, ""ori_dbid"": {""$oid"": ""4da1b6d0b538b73d930204c1""}, ""ori_address"": ""Hammersmith, London, England, UK"", ""_class_ori"": ""place"", ""_class"": ""place"", ""geo_coord"": {""latitude"": 51.4929163, ""longitude"": -0.2257916}}}}",1996
['award'],https://www.daao.org.au/bio/recognition/1996-new-work-grant-visual-artscraft-fund-australia-council-for-the-arts,,recognition,False,"[{'year': '1996', 'month': '1', 'day': '1'}]",False,recognition,{'$oid': '4da1b6d0b538b73d930204bb'},"[{'date': {'year': '1996', 'month': '1', 'day': '1'}}]","New Work Grant, Visual Arts/Craft Fund, Australia Council for the Arts",{'$oid': '645811cfd72f0e29f6140374'},"""Jacky Redgate""","{""coverage"": {""date"": {""year"": ""1955"", ""month"": ""1"", ""day"": ""1""}, ""place"": {""address"": {""ori_address"": ""Hammersmith, London, England, United Kingdom"", ""country"": ""United Kingdom"", ""state"": ""England"", ""city"": ""London"", ""postcode"": ""W6 0ED""}, ""ori_dbid"": {""$oid"": ""4da1b6d0b538b73d930204c1""}, ""ori_address"": ""Hammersmith, London, England, UK"", ""_class_ori"": ""place"", ""_class"": ""place"", ""geo_coord"": {""latitude"": 51.4929163, ""longitude"": -0.2257916}}}}",1996
['award'],https://www.daao.org.au/bio/recognition/1991-artistscraftspeople-development-creative-development-grant-visual-artscraft-board-australia-council-for-the-arts,,recognition,False,"[{'year': '1991', 'month': '1', 'day': '1'}]",False,recognition,{'$oid': '4da1b6d0b538b73d930204bd'},"[{'date': {'year': '1991', 'month': '1', 'day': '1'}}]","Artists/Craftspeople Development, Creative Development Grant, Visual Arts/Craft Board, Australia Council for the Arts",{'$oid': '645811cfd72f0e29f61403ce'},"""Jacky Redgate""","{""coverage"": {""date"": {""year"": ""1955"", ""month"": ""1"", ""day"": ""1""}, ""place"": {""address"": {""ori_address"": ""Hammersmith, London, England, United Kingdom"", ""country"": ""United Kingdom"", ""state"": ""England"", ""city"": ""London"", ""postcode"": ""W6 0ED""}, ""ori_dbid"": {""$oid"": ""4da1b6d0b538b73d930204c1""}, ""ori_address"": ""Hammersmith, London, England, UK"", ""_class_ori"": ""place"", ""_class"": ""place"", ""geo_coord"": {""latitude"": 51.4929163, ""longitude"": -0.2257916}}}}",1991
['award'],https://www.daao.org.au/bio/recognition/1993-artistscraftspeople-development-fellowship-visual-artscraft-board-australia-council-for-the-arts,,recognition,False,"[{'year': '1993', 'month': '1', 'day': '1'}]",False,recognition,{'$oid': '4da1b6d0b538b73d930204bc'},"[{'date': {'year': '1993', 'month': '1', 'day': '1'}}]","1993 : Artists/Craftspeople Development, Fellowship, Visual Arts/Craft Board, Australia Council for the Arts",{'$oid': '645811dbd72f0e29f6140abf'},"""Jacky Redgate""","{""coverage"": {""date"": {""year"": ""1955"", ""month"": ""1"", ""day"": ""1""}, ""place"": {""address"": {""ori_address"": ""Hammersmith, London, England, United Kingdom"", ""country"": ""United Kingdom"", ""state"": ""England"", ""city"": ""London"", ""postcode"": ""W6 0ED""}, ""ori_dbid"": {""$oid"": ""4da1b6d0b538b73d930204c1""}, ""ori_address"": ""Hammersmith, London, England, UK"", ""_class_ori"": ""place"", ""_class"": ""place"", ""geo_coord"": {""latitude"": 51.4929163, ""longitude"": -0.2257916}}}}",1993
['award'],https://www.daao.org.au/bio/recognition/1987-overseas-studio-kunstlerhaus-berlin-visual-arts-board-australia-council-for-the-arts,,recognition,False,"[{'year': '1987', 'month': '1', 'day': '1'}]",False,recognition,{'$oid': '4da1b6d0b538b73d930204bf'},"[{'date': {'year': '1987', 'month': '1', 'day': '1'}}]","Overseas Studio, Kunstlerhaus, Berlin, Visual Arts Board, Australia Council for the Arts",{'$oid': '645811efd72f0e29f614168f'},"""Jacky Redgate""","{""coverage"": {""date"": {""year"": ""1955"", ""month"": ""1"", ""day"": ""1""}, ""place"": {""address"": {""ori_address"": ""Hammersmith, London, England, United Kingdom"", ""country"": ""United Kingdom"", ""state"": ""England"", ""city"": ""London"", ""postcode"": ""W6 0ED""}, ""ori_dbid"": {""$oid"": ""4da1b6d0b538b73d930204c1""}, ""ori_address"": ""Hammersmith, London, England, UK"", ""_class_ori"": ""place"", ""_class"": ""place"", ""geo_coord"": {""latitude"": 51.4929163, ""longitude"": -0.2257916}}}}",1987
['award'],https://www.daao.org.au/bio/recognition/2004-new-work-established-grant-visual-artscraft-board-australia-council-for-the-arts,,recognition,False,"[{'year': '2004', 'month': '1', 'day': '1'}]",False,recognition,{'$oid': '4da1b6d0b538b73d930204b4'},"[{'date': {'year': '2004', 'month': '1', 'day': '1'}}]","New Work [Established] Grant, Visual Arts/Craft Board, Australia Council for the Arts",{'$oid': '645811d9d72f0e29f6140984'},"""Jacky Redgate""","{""coverage"": {""date"": {""year"": ""1955"", ""month"": ""1"", ""day"": ""1""}, ""place"": {""address"": {""ori_address"": ""Hammersmith, London, England, United Kingdom"", ""country"": ""United Kingdom"", ""state"": ""England"", ""city"": ""London"", ""postcode"": ""W6 0ED""}, ""ori_dbid"": {""$oid"": ""4da1b6d0b538b73d930204c1""}, ""ori_address"": ""Hammersmith, London, England, UK"", ""_class_ori"": ""place"", ""_class"": ""place"", ""geo_coord"": {""latitude"": 51.4929163, ""longitude"": -0.2257916}}}}",2004
['award'],https://www.daao.org.au/bio/recognition/2003-vice-chancellors-challenge-grant-university-of-wollongong,,recognition,False,"[{'year': '2003', 'month': '1', 'day': '1'}]",False,recognition,{'$oid': '4da1b6d0b538b73d930204b6'},"[{'date': {'year': '2003', 'month': '1', 'day': '1'}}]","Vice Chancellor's Challenge Grant, University of Wollongong",{'$oid': '645811ced72f0e29f6140314'},"""Jacky Redgate""","{""coverage"": {""date"": {""year"": ""1955"", ""month"": ""1"", ""day"": ""1""}, ""place"": {""address"": {""ori_address"": ""Hammersmith, London, England, United Kingdom"", ""country"": ""United Kingdom"", ""state"": ""England"", ""city"": ""London"", ""postcode"": ""W6 0ED""}, ""ori_dbid"": {""$oid"": ""4da1b6d0b538b73d930204c1""}, ""ori_address"": ""Hammersmith, London, England, UK"", ""_class_ori"": ""place"", ""_class"": ""place"", ""geo_coord"": {""latitude"": 51.4929163, ""longitude"": -0.2257916}}}}",2003
['award'],https://www.daao.org.au/bio/recognition/2000-new-work-grant-visual-artscraft-fund-australia-council-for-the-arts,,recognition,False,"[{'year': '2000', 'month': '1', 'day': '1'}]",False,recognition,{'$oid': '4da1b6d0b538b73d930204b9'},"[{'date': {'year': '2000', 'month': '1', 'day': '1'}}]","New Work Grant, Visual Arts/Craft Fund, Australia Council for the Arts",{'$oid': '645811d0d72f0e29f6140462'},"""Jacky Redgate""","{""coverage"": {""date"": {""year"": ""1955"", ""month"": ""1"", ""day"": ""1""}, ""place"": {""address"": {""ori_address"": ""Hammersmith, London, England, United Kingdom"", ""country"": ""United Kingdom"", ""state"": ""England"", ""city"": ""London"", ""postcode"": ""W6 0ED""}, ""ori_dbid"": {""$oid"": ""4da1b6d0b538b73d930204c1""}, ""ori_address"": ""Hammersmith, London, England, UK"", ""_class_ori"": ""place"", ""_class"": ""place"", ""geo_coord"": {""latitude"": 51.4929163, ""longitude"": -0.2257916}}}}",2000
['award'],https://www.daao.org.au/bio/recognition/1985-project-grant-visual-arts-board-australia-council-for-the-arts,,recognition,False,"[{'year': '1985', 'month': '1', 'day': '1'}]",False,recognition,{'$oid': '4da1b6d0b538b73d930204c0'},"[{'date': {'year': '1985', 'month': '1', 'day': '1'}}]","Project Grant, Visual Arts Board, Australia Council for the Arts",{'$oid': '645811d0d72f0e29f61403ee'},"""Jacky Redgate""","{""coverage"": {""date"": {""year"": ""1955"", ""month"": ""1"", ""day"": ""1""}, ""place"": {""address"": {""ori_address"": ""Hammersmith, London, England, United Kingdom"", ""country"": ""United Kingdom"", ""state"": ""England"", ""city"": ""London"", ""postcode"": ""W6 0ED""}, ""ori_dbid"": {""$oid"": ""4da1b6d0b538b73d930204c1""}, ""ori_address"": ""Hammersmith, London, England, UK"", ""_class_ori"": ""place"", ""_class"": ""place"", ""geo_coord"": {""latitude"": 51.4929163, ""longitude"": -0.2257916}}}}",1985
['award'],https://www.daao.org.au/bio/recognition/1989-artistscraftspeople-development-creative-development-grant-visual-artscraft-board-australia-council,,recognition,False,"[{'year': '1989', 'month': '1', 'day': '1'}]",False,recognition,{'$oid': '4da1b6d0b538b73d930204be'},"[{'date': {'year': '1989', 'month': '1', 'day': '1'}}]","Artists/Craftspeople Development, Creative Development Grant,  Visual Arts/Craft Board, Australia Council,",{'$oid': '645811efd72f0e29f6141675'},"""Jacky Redgate""","{""coverage"": {""date"": {""year"": ""1955"", ""month"": ""1"", ""day"": ""1""}, ""place"": {""address"": {""ori_address"": ""Hammersmith, London, England, United Kingdom"", ""country"": ""United Kingdom"", ""state"": ""England"", ""city"": ""London"", ""postcode"": ""W6 0ED""}, ""ori_dbid"": {""$oid"": ""4da1b6d0b538b73d930204c1""}, ""ori_address"": ""Hammersmith, London, England, UK"", ""_class_ori"": ""place"", ""_class"": ""place"", ""geo_coord"": {""latitude"": 51.4929163, ""longitude"": -0.2257916}}}}",1989
['award'],https://www.daao.org.au/bio/recognition/2003-marketing-grant-scheme-national-association-for-the-visual-arts,,recognition,False,"[{'year': '2003', 'month': '1', 'day': '1'}]",False,recognition,{'$oid': '4da1b6d0b538b73d930204b8'},"[{'date': {'year': '2003', 'month': '1', 'day': '1'}}]","Marketing Grant Scheme, National Association for the Visual Arts",{'$oid': '645811f1d72f0e29f614181e'},"""Jacky Redgate""","{""coverage"": {""date"": {""year"": ""1955"", ""month"": ""1"", ""day"": ""1""}, ""place"": {""address"": {""ori_address"": ""Hammersmith, London, England, United Kingdom"", ""country"": ""United Kingdom"", ""state"": ""England"", ""city"": ""London"", ""postcode"": ""W6 0ED""}, ""ori_dbid"": {""$oid"": ""4da1b6d0b538b73d930204c1""}, ""ori_address"": ""Hammersmith, London, England, UK"", ""_class_ori"": ""place"", ""_class"": ""place"", ""geo_coord"": {""latitude"": 51.4929163, ""longitude"": -0.2257916}}}}",2003
['award'],https://www.daao.org.au/bio/recognition/2003-university-research-committee-small-grants-scheme-university-of-wollongong,,recognition,False,"[{'year': '2003', 'month': '1', 'day': '1'}]",False,recognition,{'$oid': '4da1b6d0b538b73d930204b7'},"[{'date': {'year': '2003', 'month': '1', 'day': '1'}}]","2003 : University Research Committee, Small Grants Scheme, University of Wollongong",{'$oid': '645811dbd72f0e29f6140a96'},"""Jacky Redgate""","{""coverage"": {""date"": {""year"": ""1955"", ""month"": ""1"", ""day"": ""1""}, ""place"": {""address"": {""ori_address"": ""Hammersmith, London, England, United Kingdom"", ""country"": ""United Kingdom"", ""state"": ""England"", ""city"": ""London"", ""postcode"": ""W6 0ED""}, ""ori_dbid"": {""$oid"": ""4da1b6d0b538b73d930204c1""}, ""ori_address"": ""Hammersmith, London, England, UK"", ""_class_ori"": ""place"", ""_class"": ""place"", ""geo_coord"": {""latitude"": 51.4929163, ""longitude"": -0.2257916}}}}",2003
['award'],https://www.daao.org.au/bio/recognition/finalist-in-18th-telstra-national-aboriginal-and-torres-strait-islander-art-award-2001,,recognition,False,"[{'year': '2001', 'month': '1', 'day': '1'}]",False,recognition,{'$oid': '4da1bb98b538b73d93022dc9'},"[{'date': {'year': '2001', 'month': '1', 'day': '1'}}]",18th Telstra National Aboriginal and Torres Strait Islander Art Award,{'$oid': '645811ecd72f0e29f614151d'},"""Corrie Fullard""","{""coverage"": {""date"": {""year"": ""1931"", ""month"": ""9"", ""day"": ""11""}, ""place"": {""address"": {""ori_address"": ""Flinders Island, Tasmania"", ""country"": ""Australia"", ""state"": ""Tasmania"", ""postcode"": ""Unknown""}, ""ori_dbid"": {""$oid"": ""4da1af6eb538b73d9301d46d""}, ""ori_address"": ""Flinders Island, TAS"", ""_class_ori"": ""place"", ""_class"": ""place"", ""geo_coord"": {""latitude"": -40.0855208, ""longitude"": 148.143739}}}}",2001
['award'],https://www.daao.org.au/bio/recognition/2008-workshop-at-dreaming-festival-woodford-queensland,"with daughter, Jeanette James",recognition,False,"[{'year': '2008', 'month': '1', 'day': '1'}]",False,recognition,{'$oid': '4da1bb98b538b73d93022dc6'},"[{'date': {'year': '2008', 'month': '1', 'day': '1'}}]","Workshop at Dreaming Festival, Woodford, Queensland",{'$oid': '645811d1d72f0e29f6140518'},"""Corrie Fullard""","{""coverage"": {""date"": {""year"": ""1931"", ""month"": ""9"", ""day"": ""11""}, ""place"": {""address"": {""ori_address"": ""Flinders Island, Tasmania"", ""country"": ""Australia"", ""state"": ""Tasmania"", ""postcode"": ""Unknown""}, ""ori_dbid"": {""$oid"": ""4da1af6eb538b73d9301d46d""}, ""ori_address"": ""Flinders Island, TAS"", ""_class_ori"": ""place"", ""_class"": ""place"", ""geo_coord"": {""latitude"": -40.0855208, ""longitude"": 148.143739}}}}",2008
['award'],https://www.daao.org.au/bio/recognition/finalist-in-the-5th-heritage-art-award-2000,,recognition,False,"[{'year': '2000', 'month': '1', 'day': '1'}]",False,recognition,{'$oid': '4da1bb98b538b73d93022dca'},"[{'date': {'year': '2000', 'month': '1', 'day': '1'}}]",5th Heritage Art Award,{'$oid': '645811d1d72f0e29f61404fd'},"""Corrie Fullard""","{""coverage"": {""date"": {""year"": ""1931"", ""month"": ""9"", ""day"": ""11""}, ""place"": {""address"": {""ori_address"": ""Flinders Island, Tasmania"", ""country"": ""Australia"", ""state"": ""Tasmania"", ""postcode"": ""Unknown""}, ""ori_dbid"": {""$oid"": ""4da1af6eb538b73d9301d46d""}, ""ori_address"": ""Flinders Island, TAS"", ""_class_ori"": ""place"", ""_class"": ""place"", ""geo_coord"": {""latitude"": -40.0855208, ""longitude"": 148.143739}}}}",2000
['award'],https://www.daao.org.au/bio/recognition/2008-visiting-artist-at-the-alutiiq-museum-alaska,"With daughter, Jeanette James",recognition,False,"[{'year': '2008', 'month': '1', 'day': '1'}]",False,recognition,{'$oid': '4da1bb98b538b73d93022dc7'},"[{'date': {'year': '2008', 'month': '1', 'day': '1'}}]","Visiting Artist at the Alutiiq Museum, Alaska",{'$oid': '645811dad72f0e29f6140a10'},"""Corrie Fullard""","{""coverage"": {""date"": {""year"": ""1931"", ""month"": ""9"", ""day"": ""11""}, ""place"": {""address"": {""ori_address"": ""Flinders Island, Tasmania"", ""country"": ""Australia"", ""state"": ""Tasmania"", ""postcode"": ""Unknown""}, ""ori_dbid"": {""$oid"": ""4da1af6eb538b73d9301d46d""}, ""ori_address"": ""Flinders Island, TAS"", ""_class_ori"": ""place"", ""_class"": ""place"", ""geo_coord"": {""latitude"": -40.0855208, ""longitude"": 148.143739}}}}",2008
['award'],https://www.daao.org.au/bio/recognition/2002-finalist-city-of-hobart-art-prize,,recognition,False,"[{'year': '2002', 'month': '1', 'day': '1'}]",False,recognition,{'$oid': '4da1bb98b538b73d93022dc8'},"[{'date': {'year': '2002', 'month': '1', 'day': '1'}}]",2002 Finalist - City of Hobart Art Prize,{'$oid': '645811e5d72f0e29f61410ed'},"""Corrie Fullard""","{""coverage"": {""date"": {""year"": ""1931"", ""month"": ""9"", ""day"": ""11""}, ""place"": {""address"": {""ori_address"": ""Flinders Island, Tasmania"", ""country"": ""Australia"", ""state"": ""Tasmania"", ""postcode"": ""Unknown""}, ""ori_dbid"": {""$oid"": ""4da1af6eb538b73d9301d46d""}, ""ori_address"": ""Flinders Island, TAS"", ""_class_ori"": ""place"", ""_class"": ""place"", ""geo_coord"": {""latitude"": -40.0855208, ""longitude"": 148.143739}}}}",2002
['award'],https://www.daao.org.au/bio/recognition/2003-irene-and-david-davy-scholarship-for-the-advancement-for-aboriginal-education,,recognition,False,"[{'year': '2003', 'month': '1', 'day': '1'}]",False,recognition,{'$oid': '4da1beeeb538b73d93024925'},"[{'date': {'year': '2003', 'month': '1', 'day': '1'}}]",Irene and David Davy Scholarship for the Advancement for Aboriginal Education,{'$oid': '645811edd72f0e29f614154d'},"""Yhonnie Scarce""","{""coverage"": {""date"": {""year"": ""1973"", ""month"": ""1"", ""day"": ""1""}, ""place"": {""address"": {""ori_address"": ""Woomera, South Australia"", ""country"": ""Australia"", ""state"": ""South Australia"", ""city"": ""Woomera"", ""postcode"": ""5720""}, ""ori_dbid"": {""$oid"": ""4da1beefb538b73d9302493c""}, ""ori_address"": ""Woomera, SA"", ""_class_ori"": ""place"", ""_class"": ""place"", ""geo_coord"": {""latitude"": -31.2006841, ""longitude"": 136.825919}}}}",2003
['award'],https://www.daao.org.au/bio/recognition/2004-adelaide-city-council-high-commendation-award-helpmann-academy-graduate-exhibition,,recognition,False,"[{'year': '2004', 'month': '1', 'day': '1'}]",False,recognition,{'$oid': '4da1beeeb538b73d9302492b'},"[{'date': {'year': '2004', 'month': '1', 'day': '1'}}]",Adelaide City Council High Commendation Award - Helpmann Academy Graduate Exhibition,{'$oid': '645811dfd72f0e29f6140d3f'},"""Yhonnie Scarce""","{""coverage"": {""date"": {""year"": ""1973"", ""month"": ""1"", ""day"": ""1""}, ""place"": {""address"": {""ori_address"": ""Woomera, South Australia"", ""country"": ""Australia"", ""state"": ""South Australia"", ""city"": ""Woomera"", ""postcode"": ""5720""}, ""ori_dbid"": {""$oid"": ""4da1beefb538b73d9302493c""}, ""ori_address"": ""Woomera, SA"", ""_class_ori"": ""place"", ""_class"": ""place"", ""geo_coord"": {""latitude"": -31.2006841, ""longitude"": 136.825919}}}}",2004
['award'],https://www.daao.org.au/bio/recognition/2003-honours-scholarship-for-indigenous-australian-students,,recognition,False,"[{'year': '2003', 'month': '1', 'day': '1'}]",False,recognition,{'$oid': '4da1beeeb538b73d93024926'},"[{'date': {'year': '2003', 'month': '1', 'day': '1'}}]",Honours Scholarship for Indigenous Australian Students,{'$oid': '645811d8d72f0e29f614090a'},"""Yhonnie Scarce""","{""coverage"": {""date"": {""year"": ""1973"", ""month"": ""1"", ""day"": ""1""}, ""place"": {""address"": {""ori_address"": ""Woomera, South Australia"", ""country"": ""Australia"", ""state"": ""South Australia"", ""city"": ""Woomera"", ""postcode"": ""5720""}, ""ori_dbid"": {""$oid"": ""4da1beefb538b73d9302493c""}, ""ori_address"": ""Woomera, SA"", ""_class_ori"": ""place"", ""_class"": ""place"", ""geo_coord"": {""latitude"": -31.2006841, ""longitude"": 136.825919}}}}",2003
['residency'],https://www.daao.org.au/bio/recognition/kluge-ruhe-aboriginal-art-museum-university-of-virginia,,recognition,False,"[{'year': '2012', 'month': '1', 'day': '1'}]",False,recognition,{'$oid': '50527b18d707ff2db8000000'},"[{'date': {'year': '2012', 'month': '1', 'day': '1'}}]","Kluge Ruhe Aboriginal Art Museum Residency, University of Virginia ",{'$oid': '645811ded72f0e29f6140c47'},"""Yhonnie Scarce""","{""coverage"": {""date"": {""year"": ""1973"", ""month"": ""1"", ""day"": ""1""}, ""place"": {""address"": {""ori_address"": ""Woomera, South Australia"", ""country"": ""Australia"", ""state"": ""South Australia"", ""city"": ""Woomera"", ""postcode"": ""5720""}, ""ori_dbid"": {""$oid"": ""4da1beefb538b73d9302493c""}, ""ori_address"": ""Woomera, SA"", ""_class_ori"": ""place"", ""_class"": ""place"", ""geo_coord"": {""latitude"": -31.2006841, ""longitude"": 136.825919}}}}",2012
['award'],https://www.daao.org.au/bio/recognition/2005-mayne-group-limited-travel-grant-artsa,,recognition,False,"[{'year': '2005', 'month': '1', 'day': '1'}]",False,recognition,{'$oid': '4da1beeeb538b73d93024924'},"[{'date': {'year': '2005', 'month': '1', 'day': '1'}}]",Mayne Group Limited Travel Grant - ARTSA,{'$oid': '645811d5d72f0e29f6140702'},"""Yhonnie Scarce""","{""coverage"": {""date"": {""year"": ""1973"", ""month"": ""1"", ""day"": ""1""}, ""place"": {""address"": {""ori_address"": ""Woomera, South Australia"", ""country"": ""Australia"", ""state"": ""South Australia"", ""city"": ""Woomera"", ""postcode"": ""5720""}, ""ori_dbid"": {""$oid"": ""4da1beefb538b73d9302493c""}, ""ori_address"": ""Woomera, SA"", ""_class_ori"": ""place"", ""_class"": ""place"", ""geo_coord"": {""latitude"": -31.2006841, ""longitude"": 136.825919}}}}",2005
['award'],https://www.daao.org.au/bio/recognition/2004-and-2005-project-assistance-grant-the-helpmann-academy,Also 2005,recognition,False,"[{'year': '2004', 'month': '1', 'day': '1'}]",False,recognition,{'$oid': '4da1beeeb538b73d93024927'},"[{'date': {'year': '2004', 'month': '1', 'day': '1'}}]",Project Assistance Grant - The Helpmann Academy,{'$oid': '645811ced72f0e29f6140355'},"""Yhonnie Scarce""","{""coverage"": {""date"": {""year"": ""1973"", ""month"": ""1"", ""day"": ""1""}, ""place"": {""address"": {""ori_address"": ""Woomera, South Australia"", ""country"": ""Australia"", ""state"": ""South Australia"", ""city"": ""Woomera"", ""postcode"": ""5720""}, ""ori_dbid"": {""$oid"": ""4da1beefb538b73d9302493c""}, ""ori_address"": ""Woomera, SA"", ""_class_ori"": ""place"", ""_class"": ""place"", ""geo_coord"": {""latitude"": -31.2006841, ""longitude"": 136.825919}}}}",2004
['award'],https://www.daao.org.au/bio/recognition/2010-finalist-western-australian-indigenous-art-awards-4,,recognition,False,"[{'year': '2010', 'month': '1', 'day': '1'}]",False,recognition,{'$oid': '4da1beeeb538b73d93024922'},"[{'date': {'year': '2010', 'month': '1', 'day': '1'}}]",Western Australian Indigenous Art Awards,{'$oid': '645811d0d72f0e29f6140433'},"""Yhonnie Scarce""","{""coverage"": {""date"": {""year"": ""1973"", ""month"": ""1"", ""day"": ""1""}, ""place"": {""address"": {""ori_address"": ""Woomera, South Australia"", ""country"": ""Australia"", ""state"": ""South Australia"", ""city"": ""Woomera"", ""postcode"": ""5720""}, ""ori_dbid"": {""$oid"": ""4da1beefb538b73d9302493c""}, ""ori_address"": ""Woomera, SA"", ""_class_ori"": ""place"", ""_class"": ""place"", ""geo_coord"": {""latitude"": -31.2006841, ""longitude"": 136.825919}}}}",2010
['award'],https://www.daao.org.au/bio/recognition/2003-1st-prize-library-art-purchase-prize-university-of-south-australia,,recognition,False,"[{'year': '2003', 'month': '1', 'day': '1'}]",False,recognition,{'$oid': '4da1beeeb538b73d9302492c'},"[{'date': {'year': '2003', 'month': '1', 'day': '1'}}]","Library Art Purchase Prize, University of South Australia",{'$oid': '645811d9d72f0e29f6140978'},"""Yhonnie Scarce""","{""coverage"": {""date"": {""year"": ""1973"", ""month"": ""1"", ""day"": ""1""}, ""place"": {""address"": {""ori_address"": ""Woomera, South Australia"", ""country"": ""Australia"", ""state"": ""South Australia"", ""city"": ""Woomera"", ""postcode"": ""5720""}, ""ori_dbid"": {""$oid"": ""4da1beefb538b73d9302493c""}, ""ori_address"": ""Woomera, SA"", ""_class_ori"": ""place"", ""_class"": ""place"", ""geo_coord"": {""latitude"": -31.2006841, ""longitude"": 136.825919}}}}",2003
['award'],https://www.daao.org.au/bio/recognition/2006-finalist-23rd-telstra-national-aboriginal-and-torres-strait-islander-art-award,,recognition,False,"[{'year': '2006', 'month': '1', 'day': '1'}]",False,recognition,{'$oid': '4da1beeeb538b73d9302492a'},"[{'date': {'year': '2006', 'month': '1', 'day': '1'}}]",23rd Telstra National Aboriginal and Torres Strait Islander Art Award,{'$oid': '645811e4d72f0e29f614101e'},"""Yhonnie Scarce""","{""coverage"": {""date"": {""year"": ""1973"", ""month"": ""1"", ""day"": ""1""}, ""place"": {""address"": {""ori_address"": ""Woomera, South Australia"", ""country"": ""Australia"", ""state"": ""South Australia"", ""city"": ""Woomera"", ""postcode"": ""5720""}, ""ori_dbid"": {""$oid"": ""4da1beefb538b73d9302493c""}, ""ori_address"": ""Woomera, SA"", ""_class_ori"": ""place"", ""_class"": ""place"", ""geo_coord"": {""latitude"": -31.2006841, ""longitude"": 136.825919}}}}",2006
['award'],https://www.daao.org.au/bio/recognition/2002-encouragement-award-tandanya-visual-arts-fellowship,,recognition,False,"[{'year': '2002', 'month': '1', 'day': '1'}]",False,recognition,{'$oid': '4da1beeeb538b73d9302492d'},"[{'date': {'year': '2002', 'month': '1', 'day': '1'}}]",Encouragement Award - Tandanya Visual Arts Fellowship,{'$oid': '645811e0d72f0e29f6140e13'},"""Yhonnie Scarce""","{""coverage"": {""date"": {""year"": ""1973"", ""month"": ""1"", ""day"": ""1""}, ""place"": {""address"": {""ori_address"": ""Woomera, South Australia"", ""country"": ""Australia"", ""state"": ""South Australia"", ""city"": ""Woomera"", ""postcode"": ""5720""}, ""ori_dbid"": {""$oid"": ""4da1beefb538b73d9302493c""}, ""ori_address"": ""Woomera, SA"", ""_class_ori"": ""place"", ""_class"": ""place"", ""geo_coord"": {""latitude"": -31.2006841, ""longitude"": 136.825919}}}}",2002
['award'],https://www.daao.org.au/bio/recognition/2007-finalist-xstrata-coal-emerging-indigenous-artist-award,,recognition,False,"[{'year': '2007', 'month': '1', 'day': '1'}]",False,recognition,{'$oid': '4da1beeeb538b73d93024929'},"[{'date': {'year': '2007', 'month': '1', 'day': '1'}}]",Xstrata Coal Emerging Indigenous Artist Award,{'$oid': '645811e8d72f0e29f614125b'},"""Yhonnie Scarce""","{""coverage"": {""date"": {""year"": ""1973"", ""month"": ""1"", ""day"": ""1""}, ""place"": {""address"": {""ori_address"": ""Woomera, South Australia"", ""country"": ""Australia"", ""state"": ""South Australia"", ""city"": ""Woomera"", ""postcode"": ""5720""}, ""ori_dbid"": {""$oid"": ""4da1beefb538b73d9302493c""}, ""ori_address"": ""Woomera, SA"", ""_class_ori"": ""place"", ""_class"": ""place"", ""geo_coord"": {""latitude"": -31.2006841, ""longitude"": 136.825919}}}}",2007
['award'],https://www.daao.org.au/bio/recognition/2007-women-in-research-fellowship-monash-university,,recognition,False,"[{'year': '2007', 'month': '1', 'day': '1'}]",False,recognition,{'$oid': '4da1beeeb538b73d93024923'},"[{'date': {'year': '2007', 'month': '1', 'day': '1'}}]",Women in Research Fellowship - Monash University,{'$oid': '645811edd72f0e29f6141583'},"""Yhonnie Scarce""","{""coverage"": {""date"": {""year"": ""1973"", ""month"": ""1"", ""day"": ""1""}, ""place"": {""address"": {""ori_address"": ""Woomera, South Australia"", ""country"": ""Australia"", ""state"": ""South Australia"", ""city"": ""Woomera"", ""postcode"": ""5720""}, ""ori_dbid"": {""$oid"": ""4da1beefb538b73d9302493c""}, ""ori_address"": ""Woomera, SA"", ""_class_ori"": ""place"", ""_class"": ""place"", ""geo_coord"": {""latitude"": -31.2006841, ""longitude"": 136.825919}}}}",2007
